ANO_ELEICAO,NR_TURNO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,SG_PARTIDO,NM_PARTIDO,QT_VOTOS_NOMINAIS,ST_VOTO_EM_TRANSITO,DS_SIT_TOT_TURNO,TOTAL_VOTOS
2020,1,SALVADOR,3,13,Vereador,50000666041,MARCELO DOMINGOS DOS SANTOS,MARCELO DOMINGOS,APTO,PV,Partido Verde,9,N,SUPLENTE,443
2020,1,SALVADOR,19,13,Vereador,50000720749,ELDER PALMA BRITO,ELDER BRITO,APTO,PDT,Partido Democrático Trabalhista,35,N,SUPLENTE,441
2020,1,SALVADOR,16,13,Vereador,50000665842,ANA ANGELICA BASTOS E SILVA,PROFESSORA ANA ANGÉLICA,APTO,PSDB,Partido da Social Democracia Brasileira,17,N,SUPLENTE,440
2020,1,SALVADOR,4,13,Vereador,50001037283,WESLEY LIMA DE JESUS,WESLEY MURALHA,APTO,PC do B,Partido Comunista do Brasil,1,N,SUPLENTE,439
2020,1,SALVADOR,14,13,Vereador,50000816292,BRUNO MOTA SEPULVEDA BALTHAZAR DA SILVEIRA,PROFESSOR BRUNO,APTO,DEM,Democratas,11,N,SUPLENTE,437
2020,1,SALVADOR,2,13,Vereador,50000758904,ROBSON BISPO SANTOS,ROBSON BISPO,APTO,PMN,Partido da Mobilização Nacional,10,N,SUPLENTE,431
2020,1,SALVADOR,3,13,Vereador,50000816151,ERICO SOUSA ARAUJO,ERICO ARAUJO,APTO,PTB,Partido Trabalhista Brasileiro,24,N,SUPLENTE,429
2020,1,SALVADOR,7,13,Vereador,50000998766,GABRIELA PRAXEDES DAS MERCES,GABI PRAXEDES,APTO,PSD,Partido Social Democrático,16,N,SUPLENTE,427
2020,1,SALVADOR,18,13,Vereador,50000633852,ANGELA MARIA SANTANA GAMA,ANGELA DA FARMACIA,APTO,PATRIOTA,Patriota,2,N,SUPLENTE,424
2020,1,SALVADOR,5,13,Vereador,50000952016,ANTONIO LEANDRO SAMPAIO DE SANTANA,LEO SAMPAIO,APTO,SOLIDARIEDADE,Solidariedade,3,N,SUPLENTE,423
2020,1,SALVADOR,4,13,Vereador,50000952015,ADRIANO FREITAS DOS SANTOS,ADRIANO FREITAS,APTO,SOLIDARIEDADE,Solidariedade,29,N,SUPLENTE,423
2020,1,SALVADOR,16,13,Vereador,50001038201,MATHEUS CRUZ DOS SANTOS,MATHEUS ISOPOR PESADO,APTO,PSL,Partido Social Liberal,1,N,SUPLENTE,423
2020,1,SALVADOR,9,13,Vereador,50000633843,MILENA RIBEIRO ASTOLPHO,MILENA ASTOLPHO,APTO,PATRIOTA,Patriota,26,N,SUPLENTE,421
2020,1,SALVADOR,13,13,Vereador,50000666044,ROSEMBERG FREITAS DOS SANTOS,ROSEMBERG FREITAS,APTO,PV,Partido Verde,16,N,SUPLENTE,419
2020,1,SALVADOR,5,13,Vereador,50000816167,JEÃ PAULO CARVALHO FERREIRA,JEÃ NINJA,APTO,PTB,Partido Trabalhista Brasileiro,2,N,SUPLENTE,419
2020,1,SALVADOR,9,13,Vereador,50000642717,MAGNO SANTOS DE JESUS,KIKO MAGNO,APTO,AVANTE,AVANTE,10,N,SUPLENTE,418
2020,1,SALVADOR,1,13,Vereador,50000816180,PEDRO DA COSTA E SILVA,PEDRO COSTA,APTO,PTB,Partido Trabalhista Brasileiro,6,N,SUPLENTE,417
2020,1,SALVADOR,12,13,Vereador,50000759207,VALDO JOSÉ COSTA ALVES,AMIGO ZÉ,APTO,CIDADANIA,Cidadania,349,N,SUPLENTE,417
2020,1,SALVADOR,8,13,Vereador,50001070224,DAGMAR LIMA DOS SANTOS,DAGMAR SANTOS,APTO,PT,Partido dos Trabalhadores,27,N,SUPLENTE,416
2020,1,SALVADOR,6,13,Vereador,50000665937,RICARDO OLIVEIRA NASCIMENTO,RICARDO BOMBEIRO,APTO,PODE,Podemos,13,N,SUPLENTE,416
2020,1,SALVADOR,7,13,Vereador,50001247579,IARACI SANTOS BRITO,MÃE IARA D OXUM,APTO,PSOL,Partido Socialismo e Liberdade,15,N,SUPLENTE,414
2020,1,SALVADOR,18,13,Vereador,50000666007,ADELMO DOS REIS NUNES,ADELMO NUNES,APTO,PV,Partido Verde,13,N,SUPLENTE,413
2020,1,SALVADOR,9,13,Vereador,50000952006,ALEXSANDRO SAMPAIO DA SILVA,SANDRO DA SAÚDE,APTO,SOLIDARIEDADE,Solidariedade,9,N,SUPLENTE,413
2020,1,SALVADOR,11,13,Vereador,50000758863,EDMILSON SANTOS DA ANUNCIAÇÃO,EDMILSON ANUNCIAÇÃO,APTO,PMN,Partido da Mobilização Nacional,56,N,SUPLENTE,412
2020,1,SALVADOR,15,13,Vereador,50000856565,UESLEI MENEZES BONFIM,JAIR CEMITERIO DE ANIMAIS,APTO,PTC,Partido Trabalhista Cristão,29,N,NÃO ELEITO,411
2020,1,SALVADOR,13,13,Vereador,50001247439,VALDINEI BATISTA DA CRUZ,NEI DO GÁS,APTO,PROS,Partido Republicano da Ordem Social,4,N,NÃO ELEITO,410
2020,1,SALVADOR,13,13,Vereador,50000666015,CICERO DA SILVA NASCIMENTO,TIO CICERO,APTO,PV,Partido Verde,5,N,SUPLENTE,409
2020,1,SALVADOR,19,13,Vereador,50000665805,ZULEIDE MORENO BORGES,PRÓ ZULEIDE,APTO,PSDB,Partido da Social Democracia Brasileira,32,N,SUPLENTE,409
2020,1,SALVADOR,15,13,Vereador,50001070220,SELMA MARIA SANTOS SENA,SELMA SENA,APTO,PT,Partido dos Trabalhadores,6,N,SUPLENTE,409
2020,1,SALVADOR,15,13,Vereador,50000673799,JAMIL SANTOS DA PAIXÃO,PASTOR JAMIL,APTO,PSC,Partido Social Cristão,10,N,SUPLENTE,408
2020,1,SALVADOR,12,13,Vereador,50001263697,RAIMUNDO NONATO DA PURIFICAÇÃO GUEDES,ÍNDIO GUEDES,APTO,PDT,Partido Democrático Trabalhista,2,N,SUPLENTE,408
2020,1,SALVADOR,4,13,Vereador,50000998768,JOSÉ VALTER FEITOSA PITTA,VALTER PITTA,APTO,PSD,Partido Social Democrático,14,N,SUPLENTE,406
2020,1,SALVADOR,4,13,Vereador,50001038228,WASHINGTON LUIZ DA SILVA LIMA,BOMBINHA,APTO,PSL,Partido Social Liberal,4,N,SUPLENTE,405
2020,1,SALVADOR,8,13,Vereador,50001247219,SANDRA DE CASSIA SILVA DOS ANJOS,SANDRA DE CÁSSIA,APTO,PP,PROGRESSISTAS,29,N,NÃO ELEITO,404
2020,1,SALVADOR,12,13,Vereador,50000913882,ROBERTO BRANDÃO PASCOAL,ROBERTO ENERGIA,APTO,REDE,Rede Sustentabilidade,8,N,NÃO ELEITO,403
2020,1,SALVADOR,10,13,Vereador,50000666039,VALCY EVANGELISTA DA SILVA,VALCY SILVA,APTO,PV,Partido Verde,30,N,SUPLENTE,403
2020,1,SALVADOR,11,13,Vereador,50000998790,ROQUE DA SILVA MIRANDA,ROQUE MIRANDA,APTO,PSD,Partido Social Democrático,24,N,SUPLENTE,403
2020,1,SALVADOR,9,13,Vereador,50000913257,ANDRÉ CAMPOS BATISTA,DR. ANDRÉ CAMPOS,APTO,PSB,Partido Socialista Brasileiro,8,N,SUPLENTE,402
2020,1,SALVADOR,18,13,Vereador,50000665826,JAIRO OLIVEIRA LIMA,JAIRO NA FÉ,APTO,PSDB,Partido da Social Democracia Brasileira,28,N,SUPLENTE,402
2020,1,SALVADOR,17,13,Vereador,50000720771,CLAUDIO ROBERTO ALMEIDA DE SENA,CLAUDIO SENA,APTO,PDT,Partido Democrático Trabalhista,7,N,SUPLENTE,400
2020,1,SALVADOR,9,13,Vereador,50000721030,MAURICIO PAIM DIAS,MAURICIO PAIM,APTO,MDB,Movimento Democrático Brasileiro,3,N,SUPLENTE,400
2020,1,SALVADOR,12,13,Vereador,50000642692,EDLEUZA BATISTA DOS SANTOS,INHA DO FRANGO,APTO,AVANTE,AVANTE,1,N,SUPLENTE,397
2020,1,SALVADOR,5,13,Vereador,50000720768,IVÃ DE ARAUJO OLIVEIRA,IVÃ DAROLI,APTO,PDT,Partido Democrático Trabalhista,23,N,SUPLENTE,396
2020,1,SALVADOR,1,13,Vereador,50000758375,ADRIANO CARDOSO MOTA,ADRIANO CARDOSO,APTO,REPUBLICANOS,REPUBLICANOS,3,N,SUPLENTE,395
2020,1,SALVADOR,16,13,Vereador,50000759193,NATALINA DE OLIVEIRA TRINDADE,BÁRBARA TRINDADE,APTO,CIDADANIA,Cidadania,9,N,SUPLENTE,390
2020,1,SALVADOR,3,13,Vereador,50001070251,ADRIANO DE ANDRADE,ADRIANO ANDRADE,APTO,PT,Partido dos Trabalhadores,3,N,SUPLENTE,390
2020,1,SALVADOR,15,13,Vereador,50000759386,LUCIANO DOS SANTOS DA COSTA,LUCIANO COSTA,APTO,PL,Partido Liberal,10,N,SUPLENTE,390
2020,1,SALVADOR,11,13,Vereador,50000816175,COSME PINHEIRO BRITO,COSME BRITO,APTO,PTB,Partido Trabalhista Brasileiro,13,N,SUPLENTE,387
2020,1,SALVADOR,1,13,Vereador,50000952012,JAIRO MARQUES DE JESUS,JAIRO JACÓ,APTO,SOLIDARIEDADE,Solidariedade,8,N,SUPLENTE,387
2020,1,SALVADOR,18,13,Vereador,50000758382,MICHELE GOMES SANTOS DA SILVA,MICHELE GOMES,APTO,REPUBLICANOS,REPUBLICANOS,3,N,SUPLENTE,385
2020,1,SALVADOR,14,13,Vereador,50000758345,IVON RIBEIRO DE JESUS,IVON RIBEIRO,APTO,REPUBLICANOS,REPUBLICANOS,12,N,SUPLENTE,385
2020,1,SALVADOR,18,13,Vereador,50000665936,ISRAEL GOMES DA CONCEIÇÃO,PEQUENO,APTO,PODE,Podemos,0,N,SUPLENTE,384
2020,1,SALVADOR,17,13,Vereador,50000666018,ADRIANA PITANGUEIRA FRAGA PRATA,ADRIANA PRATA,APTO,PV,Partido Verde,5,N,SUPLENTE,384
2020,1,SALVADOR,2,13,Vereador,50001037262,LUIS EUGENIO DE SANTANA LIMA,LUIS EUGENIO,APTO,PC do B,Partido Comunista do Brasil,11,N,SUPLENTE,384
2020,1,SALVADOR,7,13,Vereador,50000952039,OSVALDO SILVA DOS SANTOS,CAJÁ,APTO,SOLIDARIEDADE,Solidariedade,42,N,SUPLENTE,382
2020,1,SALVADOR,11,13,Vereador,50000998776,IVETE SANTOS ARAÚJO,IVETE ARAÚJO,APTO,PSD,Partido Social Democrático,7,N,SUPLENTE,382
2020,1,SALVADOR,10,13,Vereador,50000666026,DIJALMA SOUZA ALMEIDA,DIJALMA DA RÁDIO COMUNITÁRIA,APTO,PV,Partido Verde,206,N,SUPLENTE,380
2020,1,SALVADOR,2,13,Vereador,50001037263,MIGUEL ARCAJO DA CONCEICAO,MIGUEL RASTA,APTO,PC do B,Partido Comunista do Brasil,53,N,SUPLENTE,379
2020,1,SALVADOR,18,13,Vereador,50000633846,JOSE PARISIO BOMFIM NETO,JOSE PARISIO,APTO,PATRIOTA,Patriota,6,N,SUPLENTE,379
2020,1,SALVADOR,3,13,Vereador,50001070230,REGINALDO DE SOUZA BOMFIM FILHO,REGINHO BONFIM,APTO,PT,Partido dos Trabalhadores,66,N,SUPLENTE,379
2020,1,SALVADOR,17,13,Vereador,50000816178,RUBERVAL CARVALHO DE SOUZA,RUBINHO,APTO,PTB,Partido Trabalhista Brasileiro,1,N,SUPLENTE,378
2020,1,SALVADOR,3,13,Vereador,50000998802,LUIS CLAUDIO VIEIRA DE JESUS,LUIS PQT PAQUITO,APTO,PSD,Partido Social Democrático,7,N,SUPLENTE,377
2020,1,SALVADOR,8,13,Vereador,50000998808,EVANDIVALDO RAMOS DOS SANTOS,RAMOS DO POVO,APTO,PSD,Partido Social Democrático,6,N,SUPLENTE,376
2020,1,SALVADOR,5,13,Vereador,50000758351,EMILIA AUGUSTA MACHADO,EMÍLIA MACHADO,APTO,REPUBLICANOS,REPUBLICANOS,6,N,SUPLENTE,375
2020,1,SALVADOR,18,13,Vereador,50000952023,CHRISTIANE MAGALHÃES MAMEDE,KIKA MAMEDE,APTO,SOLIDARIEDADE,Solidariedade,2,N,SUPLENTE,375
2020,1,SALVADOR,10,13,Vereador,50000952014,ANDERSON SILVA ANUNCIAÇÃO,ANDERSON SILVA,APTO,SOLIDARIEDADE,Solidariedade,13,N,SUPLENTE,375
2020,1,SALVADOR,9,13,Vereador,50001037291,RUBENS SOUZA FREITAS,RUBINHO PM,APTO,PC do B,Partido Comunista do Brasil,18,N,SUPLENTE,374
2020,1,SALVADOR,10,13,Vereador,50001037259,EMANUEL ADEMILSON ARCANJO DOS SANTOS,ADMILSON MIMISSO,APTO,PC do B,Partido Comunista do Brasil,5,N,SUPLENTE,373
2020,1,SALVADOR,16,13,Vereador,50000772792,JOSEANE OLIVEIRA DO ESPIRITO SANTO SILVA,JOSY OLIVEIRA,APTO,UP,Unidade Popular,15,N,NÃO ELEITO,372
2020,1,SALVADOR,6,13,Vereador,50000772791,ESLANE SILVA DA PAIXÃO,ESLANE PAIXÃO,APTO,UP,Unidade Popular,12,N,NÃO ELEITO,371
2020,1,SALVADOR,19,13,Vereador,50001038219,MAURÍCIO SANTOS BATISTA,MAURICIO BATISTA ,APTO,PSL,Partido Social Liberal,49,N,SUPLENTE,371
2020,1,SALVADOR,3,13,Vereador,50000759335,CLEBER SOUZA CRUZ,PASTOR CLEBER,APTO,PL,Partido Liberal,2,N,SUPLENTE,370
2020,1,SALVADOR,11,13,Vereador,50000665884,ADALICIO SANTOS ARAÚJO,ADALICIO SEM MISÉRIA NA SAÚDE,APTO,PODE,Podemos,86,N,SUPLENTE,369
2020,1,SALVADOR,2,13,Vereador,50000633849,ANDRÉ LUÍS SILVA ROCHA,GCM ANDRÉ ROCHA,APTO,PATRIOTA,Patriota,7,N,SUPLENTE,369
2020,1,SALVADOR,14,13,Vereador,50000633880,PAULO SERGIO DOS SANTOS JUNIOR,PAULO DH,APTO,PATRIOTA,Patriota,3,N,SUPLENTE,369
2020,1,SALVADOR,8,13,Vereador,50000758383,NADJANE SANTOS DA PURIFICAÇÃO,NADJANE PURIFICAÇÃO,APTO,REPUBLICANOS,REPUBLICANOS,6,N,SUPLENTE,368
2020,1,SALVADOR,8,13,Vereador,50000673835,IVAN ROCHA BRANDÃO DA SILVA,IVAN BRANDÃO,APTO,PSC,Partido Social Cristão,12,N,SUPLENTE,368
2020,1,SALVADOR,3,13,Vereador,50000998752,ROMEU SA BARRETO DE OLIVEIRA,ROMEU SA BARRETO,APTO,PSD,Partido Social Democrático,16,N,SUPLENTE,368
2020,1,SALVADOR,2,13,Vereador,50000666065,KLEITON DOS REIS ALVES,KLEITINHO DA BAHIA,APTO,PV,Partido Verde,29,N,SUPLENTE,368
2020,1,SALVADOR,6,13,Vereador,50000856533,DANIEL CONCEICAO DE AGOSTINHO,DANIEL CONCEIÇÃO,APTO,PTC,Partido Trabalhista Cristão,7,N,NÃO ELEITO,367
2020,1,SALVADOR,13,13,Vereador,50001247603,LUDIMILLA SANTANA TEIXEIRA,LUDIMILLA TEIXEIRA,APTO,PSOL,Partido Socialismo e Liberdade,47,N,SUPLENTE,366
2020,1,SALVADOR,5,13,Vereador,50001070254,SIRLÃ CLÁUDIO ALMEIDA SOUSA,SIRLÃ SOUSA,APTO,PT,Partido dos Trabalhadores,28,N,SUPLENTE,366
2020,1,SALVADOR,13,13,Vereador,50000913898,CAIQUE BARBOSA LOPES,CAIQUE LOPES,APTO,REDE,Rede Sustentabilidade,7,N,NÃO ELEITO,365
2020,1,SALVADOR,16,13,Vereador,50001247581,GISLANE JUNQUEIRA BRANDÃO,GISLANE BRANDÃO PODER ANIMAL,APTO,PSOL,Partido Socialismo e Liberdade,9,N,SUPLENTE,364
2020,1,SALVADOR,14,13,Vereador,50000913928,ANDREA MARQUES SILVA,ANDREA MARQUES,APTO,REDE,Rede Sustentabilidade,4,N,NÃO ELEITO,363
2020,1,SALVADOR,16,13,Vereador,50001247602,JOSE AMILTON DO NASCIMENTO REIS,MIMITO BRASIL,APTO,PSOL,Partido Socialismo e Liberdade,4,N,SUPLENTE,363
2020,1,SALVADOR,8,13,Vereador,50000633882,MARICELIA SANTOS DE OLIVEIRA,MARICELIA OLIVEIRA,APTO,PATRIOTA,Patriota,15,N,SUPLENTE,363
2020,1,SALVADOR,9,13,Vereador,50000758400,ROSENILDO SANTOS DA SILVA,WILLIAN DO POVÃO,APTO,REPUBLICANOS,REPUBLICANOS,3,N,SUPLENTE,362
2020,1,SALVADOR,10,13,Vereador,50000913270,WALDIR REIS COELHO,WALDIR REIS,APTO,PSB,Partido Socialista Brasileiro,0,N,SUPLENTE,359
2020,1,SALVADOR,6,13,Vereador,50000665837,CATIA CRUZ SAMPAIO,CATIA SAMPAIO,APTO,PSDB,Partido da Social Democracia Brasileira,23,N,SUPLENTE,353
2020,1,SALVADOR,18,13,Vereador,50000758391,KELLYAMONE SOUZA COSTA,KELLY DO CELEIRO,APTO,REPUBLICANOS,REPUBLICANOS,26,N,SUPLENTE,353
2020,1,SALVADOR,8,13,Vereador,50000642736,LUCAS SOUZA COUTO DOS SANTOS,LUCAS SOUZA,APTO,AVANTE,AVANTE,5,N,SUPLENTE,353
2020,1,SALVADOR,13,13,Vereador,50000913921,OSVALDO SANTOS MARTINS,OSVALDINHO DO SAMBA,APTO,REDE,Rede Sustentabilidade,5,N,NÃO ELEITO,352
2020,1,SALVADOR,17,13,Vereador,50000637194,RICARDO MAURICIO NOGUEIRA E SILVA,RICARDO NOGUEIRA,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,1,N,NÃO ELEITO,352
2020,1,SALVADOR,15,13,Vereador,50000913895,HÉLIO OLIVEIRA,HÉLIO DA BANCA,APTO,REDE,Rede Sustentabilidade,4,N,NÃO ELEITO,351
2020,1,SALVADOR,14,13,Vereador,50000721027,FUED JORGE FILHO,FUED MÍDIA,APTO,MDB,Movimento Democrático Brasileiro,9,N,SUPLENTE,349
2020,1,SALVADOR,10,13,Vereador,50000720743,ERICK FERREIRA JUSTO,ERICK JUSTO,APTO,PDT,Partido Democrático Trabalhista,17,N,SUPLENTE,349
2020,1,SALVADOR,14,13,Vereador,50000816150,EDMUNDO RODRIGUES CAMPOS,EDMUNDO CAMPOS,APTO,PTB,Partido Trabalhista Brasileiro,26,N,SUPLENTE,349
2020,1,SALVADOR,6,13,Vereador,50000759203,JADSON DE JESUS SANTANA,JALL RIFAS,APTO,CIDADANIA,Cidadania,2,N,SUPLENTE,349
2020,1,SALVADOR,3,13,Vereador,50000758357,PAULO AUGUSTO DE MATOS,PAULO MATOS,APTO,REPUBLICANOS,REPUBLICANOS,4,N,SUPLENTE,348
2020,1,SALVADOR,16,13,Vereador,50000952041,NELMA DE JESUS BARRETO,PROFESSORA CB NELMA,APTO,SOLIDARIEDADE,Solidariedade,15,N,SUPLENTE,347
2020,1,SALVADOR,15,13,Vereador,50001070236,ANA PAULA DE CARVALHO MEDRADO,ANA PAULA MEDRADO,APTO,PT,Partido dos Trabalhadores,3,N,SUPLENTE,346
2020,1,SALVADOR,16,13,Vereador,50000913245,RITA DE CASSIA DE OLIVEIRA PINHEIRO,TIA RITA,APTO,PSB,Partido Socialista Brasileiro,3,N,SUPLENTE,345
2020,1,SALVADOR,7,13,Vereador,50001247594,MARCOS MUSSE MESQUITA MACEDO,MARCOS MUSSE,APTO,PSOL,Partido Socialismo e Liberdade,6,N,SUPLENTE,345
2020,1,SALVADOR,6,13,Vereador,50000856549,GILVÃ LUIS DOS SANTOS,GILVAPERY,APTO,PTC,Partido Trabalhista Cristão,9,N,NÃO ELEITO,344
2020,1,SALVADOR,12,13,Vereador,50000633888,RILDO DO AMOR DIVINO SANTOS,MESTRE RILDO,APTO,PATRIOTA,Patriota,0,N,SUPLENTE,343
2020,1,SALVADOR,18,13,Vereador,50000673821,ANTONIO CARLOS DA PAIXÃO SALES,CARLOS SALES,APTO,PSC,Partido Social Cristão,15,N,SUPLENTE,342
2020,1,SALVADOR,19,13,Vereador,50000758372,CARLOS ALBERTO ALMEIDA SANTOS,CARLOS ALMEIDA,APTO,REPUBLICANOS,REPUBLICANOS,6,N,SUPLENTE,342
2020,1,SALVADOR,1,13,Vereador,50000998798,LINDINALVA SANTOS BISPO,NALVA DA SAÚDE,APTO,PSD,Partido Social Democrático,6,N,SUPLENTE,341
2020,1,SALVADOR,13,13,Vereador,50001247242,SANDRO BISPO DOS SANTOS,SANDRO DO LOTE,APTO,PP,PROGRESSISTAS,2,N,NÃO ELEITO,341
2020,1,SALVADOR,1,13,Vereador,50000633881,ZENILTON FERREIRA DOS SANTOS,SARGENTO ZENILTON,APTO,PATRIOTA,Patriota,13,N,SUPLENTE,338
2020,1,SALVADOR,5,13,Vereador,50000665818,JOSE CARLOS FERNANDES DA SILVA,JOSÉ CARLOS FERNANDES,APTO,PSDB,Partido da Social Democracia Brasileira,13,N,SUPLENTE,338
2020,1,SALVADOR,3,13,Vereador,50000758371,CLAUDIO SOUZA DE ARAUJO,CLAUDIO MALÊ,APTO,REPUBLICANOS,REPUBLICANOS,7,N,SUPLENTE,337
2020,1,SALVADOR,7,13,Vereador,50000759328,EDLICE DANTAS REIS SOUZA,PRETALYCE,APTO,PL,Partido Liberal,10,N,SUPLENTE,336
2020,1,SALVADOR,16,13,Vereador,50000913909,LUIS ARNALDO DAMASCENO DOS ANJOS,PROFESSOR LUIS DAMASCENO,APTO,REDE,Rede Sustentabilidade,8,N,NÃO ELEITO,335
2020,1,SALVADOR,1,13,Vereador,50001037297,MARILEIDE MARTINS DA CONCEIÇÃO,CIDA LEIDE,APTO,PC do B,Partido Comunista do Brasil,2,N,SUPLENTE,332
2020,1,SALVADOR,8,13,Vereador,50000721005,BENTO FREIRE DE SOUZA JÚNIOR,BENTO,APTO,MDB,Movimento Democrático Brasileiro,7,N,SUPLENTE,332
2020,1,SALVADOR,3,13,Vereador,50000665889,ATILA VIRGILIO FIGUEIRA TORRES,ATTILLA TORRES,APTO,PODE,Podemos,7,N,SUPLENTE,331
2020,1,SALVADOR,10,13,Vereador,50000633862,DIONIZIO SOUZA RIOS,ALEMAO DO CEASINHA,APTO,PATRIOTA,Patriota,48,N,SUPLENTE,331
2020,1,SALVADOR,7,13,Vereador,50000720781,LAÍSE DOS REIS NERES,LAI NERES,APTO,PDT,Partido Democrático Trabalhista,13,N,SUPLENTE,331
2020,1,SALVADOR,6,13,Vereador,50000998770,MILENA STEFFEN BEMFICA MENEZES,MILENA BEMFICA,APTO,PSD,Partido Social Democrático,24,N,SUPLENTE,330
2020,1,SALVADOR,17,13,Vereador,50000634391,JARDEL ARAÚJO DE BARROS,JARDEL BARROS,APTO,NOVO,Partido Novo,7,N,NÃO ELEITO,329
2020,1,SALVADOR,2,13,Vereador,50001247418,IRACEMA MARIA DE BRITO SILVA,IRACEMA BRITO,APTO,PROS,Partido Republicano da Ordem Social,11,N,NÃO ELEITO,327
2020,1,SALVADOR,1,13,Vereador,50000642699,HAMILTON MENESES DO SACRAMENTO,HAMILTON SACRAMENTO,APTO,AVANTE,AVANTE,4,N,SUPLENTE,327
2020,1,SALVADOR,11,13,Vereador,50000856566,HAMILTON GRAMACHO SANT   ANA,HAMILTON GRAMACHO,APTO,PTC,Partido Trabalhista Cristão,5,N,NÃO ELEITO,327
2020,1,SALVADOR,4,13,Vereador,50000758901,RICARDO BARBOSA SANTOS,RICARDO BARBOSA,APTO,PMN,Partido da Mobilização Nacional,3,N,SUPLENTE,326
2020,1,SALVADOR,17,13,Vereador,50000720777,WASHINGTON LUIZ AIRES VELOSO,WASHINGTON VELOSO,APTO,PDT,Partido Democrático Trabalhista,4,N,SUPLENTE,325
2020,1,SALVADOR,10,13,Vereador,50000816197,LAZARO SOUZA DUARTE,LAZARO DUARTE NAMORAL,APTO,PTB,Partido Trabalhista Brasileiro,6,N,SUPLENTE,325
2020,1,SALVADOR,14,13,Vereador,50000665947,JOSÉ IVAN DA SILVA JUNIOR,ZANATA,APTO,PODE,Podemos,20,N,SUPLENTE,325
2020,1,SALVADOR,17,13,Vereador,50000666036,ANA CLAUDIA PEREIRA DE ANDRADE,ANA ANDRADE COLETIVO VOZ,APTO,PV,Partido Verde,4,N,SUPLENTE,325
2020,1,SALVADOR,18,13,Vereador,50000633898,MARCOS SILVA DOS SANTOS,MARQUINHOS CRIA DE FAVELA,APTO,PATRIOTA,Patriota,1,N,SUPLENTE,324
2020,1,SALVADOR,6,13,Vereador,50000816157,GRAÇA MARIA MASCARENHAS,GRAÇA MARIA,APTO,PTB,Partido Trabalhista Brasileiro,18,N,SUPLENTE,324
2020,1,SALVADOR,10,13,Vereador,50000721020,SANDRO LIMA MACEDO,SANDRO MACEDO,APTO,MDB,Movimento Democrático Brasileiro,45,N,SUPLENTE,324
2020,1,SALVADOR,16,13,Vereador,50000998780,MARIVALDO FERREIRA DOS SANTOS,MARIO BRASIL,APTO,PSD,Partido Social Democrático,16,N,SUPLENTE,323
2020,1,SALVADOR,16,13,Vereador,50000665901,OTONEI REIS DE OLIVEIRA,IRMÃO NEI,APTO,PODE,Podemos,10,N,SUPLENTE,323
2020,1,SALVADOR,13,13,Vereador,50000952019,CARLOS ANDRE SILVA,ANDRE THE BIG,APTO,SOLIDARIEDADE,Solidariedade,2,N,SUPLENTE,320
2020,1,SALVADOR,3,13,Vereador,50001070209,ARMANDO JESUS DE SANTANA,ARMANDO SANTANA,APTO,PT,Partido dos Trabalhadores,12,N,SUPLENTE,317
2020,1,SALVADOR,19,13,Vereador,50000856548,GÊNISSON EMILIO DE BRITO MOREIRA,PROFESSOR MOREIRA,APTO,PTC,Partido Trabalhista Cristão,8,N,NÃO ELEITO,316
2020,1,SALVADOR,1,13,Vereador,50000665828,MARIA VERENA MARTINS ALVES LYRA GRAUSSNER KISTER DE TOLEDO,MARIA VERENA LYRA,APTO,PSDB,Partido da Social Democracia Brasileira,67,N,SUPLENTE,315
2020,1,SALVADOR,18,13,Vereador,50000665851,JESSICA FARIAS SILVEIRA,JESSICA SILVEIRA,APTO,PSDB,Partido da Social Democracia Brasileira,8,N,SUPLENTE,315
2020,1,SALVADOR,18,13,Vereador,50000998753,EVERALDINO DO ROSARIO ROSA,DINO ROSA,APTO,PSD,Partido Social Democrático,2,N,SUPLENTE,315
2020,1,SALVADOR,7,13,Vereador,50000666014,ARIOSVALDO PEREIRA BEZERRA FILHO,ARY BEZERRA,APTO,PV,Partido Verde,20,N,SUPLENTE,314
2020,1,SALVADOR,13,13,Vereador,50000758389,CRISPINA BARBOSA CARVALHO,PINA DA STEC,APTO,REPUBLICANOS,REPUBLICANOS,3,N,SUPLENTE,314
2020,1,SALVADOR,9,13,Vereador,50001037267,WILSON JOSE DE FREITAS SANTOS,WILSON SANTOS,APTO,PC do B,Partido Comunista do Brasil,7,N,SUPLENTE,312
2020,1,SALVADOR,4,13,Vereador,50000665854,MARIA EUGENIA DE OLIVEIRA SAMPAIO,EUGÊNIA SAMPAIO,APTO,PSDB,Partido da Social Democracia Brasileira,4,N,SUPLENTE,312
2020,1,SALVADOR,13,13,Vereador,50001038233,SIMONE MARIA DA SILVA DE SOUZA,SIMONE SOUZA,APTO,PSL,Partido Social Liberal,9,N,SUPLENTE,312
2020,1,SALVADOR,18,13,Vereador,50000665833,MARCELO CARLOS DE MOURA BASTOS,MARCELO DO CUPIM,APTO,PSDB,Partido da Social Democracia Brasileira,6,N,SUPLENTE,310
2020,1,SALVADOR,17,13,Vereador,50000952009,AILTON SOUZA RODRIGUES,AILTON RODRIGUES,APTO,SOLIDARIEDADE,Solidariedade,14,N,SUPLENTE,310
